16641
0.1875 0.25 0.0502502289998797
0.25 0.4375 0.0722057123028379
0.1875 0.4375 -0.0186269749832362
0.0625 0.3125 -0.0224472851956772
0.0625 0.25 0.0159650347173054
0.75 0.8125 0.000135813519268643
0.6875 0.75 0.000644084811643906
0.75 0.9375 0.00880040201386542
0.6875 0.9375 0.0400127645489767
0.5625 0.8125 0.100846548782068
0.5625 0.75 0.0728052784167106
0.1875 0.9375 -0.0247684660738756
0.25 0.9375 -0.0294711752128118
0.0625 0.8125 -0.0188734134059089
0.0625 0.75 -0.0457532481904404
0.1875 0.75 -0.0866506764761028
0.25 0.8125 -0.086235459880237
0.5625 0.0625 0.058631074838942
0.5 0.0625 0.046151199908519
0.6875 0.1875 0.0206462843521081
0.5 0.1875 0.0672595417440734
0.8125 0.3125 0.0187600194667236
0.9375 0.4375 -0.00316118599587841
0.9375 0.5 0.0262691619755345
0.8125 0.5 0.0857130365177854
0.6875 0.5 0.129496847312254
0.5625 0.5 0.188110542261911
0.5 0.4375 0.109058739151278
0.5 0.3125 0.0677894963163969
0.5 0.5625 0.145320223597282
0.4375 0.5 0.133123783440732
0.5 0.6875 0.114065686855753
0.3125 0.5 0.0431309463552286
0.5 0.8125 0.0580550235427781
0.5 0.9375 0.00232694965746426
0.4375 0.9375 0.0262926158064938
0.3125 0.8125 -0.0246767076266833
0.1875 0.6875 -0.089565970799855
0.0625 0.5625 -0.0239526667350149
0.0625 0.5 -0.0198716113860143
0.1875 0.5 0.0136289983253791
0.0625 0 0
0.0625 0.0625 0.00783171186510755
0.1875 0 0
0.1875 0.1875 0.0615189577352633
0.3125 0 0
0.4375 0 0
0.4375 0.4375 0.151428291073257
0.3125 0.3125 0.116419468502817
0.5625 0 0
0.6875 0 0
0.8125 0 0
0.9375 0 0
1 0.0625 0
1 0.1875 0
1 0.3125 0
1 0.4375 0
1 0.5625 0
1 0.6875 0
1 0.8125 0
1 0.9375 0
0.9375 0.9375 -0.0268359247885019
0.8125 0.8125 -0.0234182397897402
0.6875 0.6875 0.0156461813721712
0.5625 0.5625 0.0989289687316052
0 0.0625 0
0 0.1875 0
0 0.4375 0
0 0.3125 0
0.9375 1 0
0.8125 1 0
0.6875 1 0
0.5625 1 0
0.4375 1 0
0.3125 1 0
0.1875 1 0
0.0625 1 0
0 0.9375 0
0 0.8125 0
0 0.6875 0
0 0.5625 0
0.65625 0.34375 0.113269857649498
0.65625 0.3125 0.0857756898379019
0.6875 0.34375 0.0807359850198562
0.3125 0.65625 -0.00953646294412411
0.34375 0.65625 0.0253185207376017
0.34375 0.6875 0.0259278616019224
0.34375 0.1875 0.0815586988980099
0.3125 0.15625 0.0536794933681702
0.34375 0.15625 0.0368053824331885
0.84375 0.1875 2.20750997687369E-5
0.8125 0.15625 -0.0211461656420579
0.84375 0.15625 -0.0204855336376767
0.8125 0.65625 0.0725177960166669
0.84375 0.65625 0.0883262345479559
0.84375 0.6875 0.0565064189851889
0.15625 0.34375 0.00751821576146708
0.15625 0.3125 0.0198439392840024
0.1875 0.34375 0.0207226044644424
0.65625 0.84375 0.0545729062135662
0.65625 0.8125 0.0472402024638411
0.6875 0.84375 0.0547185508707753
0.15625 0.8125 -0.0603020977500207
0.1875 0.84375 -0.0571895985436938
0.15625 0.84375 -0.0187064089271333
0.59375 0.1875 0.0178446096227626
0.5625 0.15625 0.0313554990536652
0.59375 0.15625 0.0549379078141167
0.84375 0.4375 0.0434004549483327
0.8125 0.40625 0.052971877795414
0.84375 0.40625 0.0531906899151949
0.5625 0.40625 0.159270832721319
0.59375 0.40625 0.163273482280553
0.59375 0.4375 0.151103444320558
0.40625 0.59375 0.0951636805275917
0.40625 0.5625 0.0937875781028401
0.4375 0.59375 0.0893144458177834
0.40625 0.84375 0.0128873125933429
0.40625 0.8125 0.0252578940140615
0.4375 0.84375 0.0344767332049284
0.15625 0.5625 -0.0255873128192516
0.1875 0.59375 -0.0563850022521949
0.15625 0.59375 -0.00498921566394699
0.1875 0.09375 0.0556689891478041
0.15625 0.09375 0.0587361361296136
0.15625 0.0625 0.0403618245550971
0.4375 0.09375 0.0356175989935261
0.40625 0.09375 0.0464352134598865
0.40625 0.0625 0.0246927754255275
0.40625 0.34375 0.109903138923392
0.40625 0.3125 0.116266734762571
0.4375 0.34375 0.103815934446415
0.6875 0.09375 -0.0358230846671602
0.65625 0.09375 0.00428257027366147
0.65625 0.0625 0.00106148559327855
0.9375 0.09375 -0.0167422603649888
0.90625 0.09375 -0.00967606455185728
0.90625 0.0625 0.00482725616224485
0.90625 0.34375 0.0363829460271989
0.90625 0.3125 0.0389277501630236
0.9375 0.34375 0.0420729287906186
0.90625 0.59375 0.0772478353938415
0.90625 0.5625 0.0609678106072484
0.9375 0.59375 0.0556756345619751
0.90625 0.84375 -0.0204234551223238
0.90625 0.8125 0.0104658709780709
0.9375 0.84375 0.0268280863189995
0.65625 0.5625 0.0987425279326272
0.6875 0.59375 0.0921266408025648
0.65625 0.59375 0.0758169114214914
0.09375 0.1875 0.0434043140845743
0.0625 0.15625 0.0261938502903546
0.09375 0.15625 0.06922806030753
0.34375 0.4375 0.0781644465292113
0.3125 0.40625 0.0812280623812279
0.34375 0.40625 0.0954433880270733
0.0625 0.40625 0.00125849870287316
0.09375 0.40625 -0.0261786441189996
0.09375 0.4375 0.00501689156168661
0.59375 0.6875 0.0596767276050821
0.5625 0.65625 0.0652469537637134
0.59375 0.65625 0.0699130228695547
0.84375 0.9375 0.0116850657020772
0.8125 0.90625 0.021409527745013
0.84375 0.90625 -0.0295186922319547
0.5625 0.90625 0.0279792427964492
0.59375 0.90625 0.0641010034703832
0.59375 0.9375 0.0490698138574299
0.3125 0.90625 -0.0279976129227818
0.34375 0.90625 -0.0246721050051992
0.34375 0.9375 -0.0279385111906004
0.0625 0.90625 -0.00501127682372155
0.09375 0.90625 0.0300002929293247
0.09375 0.9375 -0.00670110527288327
0.09375 0.65625 -0.0225793708158967
0.09375 0.6875 -0.0344236284214555
0.0625 0.65625 -0.0119049033902006
0.71875 0.3125 0.0428114251831946
0.6875 0.28125 0.041631162208964
0.71875 0.28125 0.0115151737370955
0.71875 0.4375 0.1253981803429
0.6875 0.40625 0.143859972401959
0.71875 0.40625 0.116559197900855
0.5625 0.28125 0.0695207758033538
0.59375 0.28125 0.0708778919152128
0.59375 0.3125 0.0917198894108099
0.40625 0.71875 0.047676126807668
0.40625 0.6875 0.0890461221395687
0.4375 0.71875 0.0774525092755602
0.28125 0.71875 -0.0746551576131153
0.28125 0.6875 -0.0520450014795388
0.3125 0.71875 -0.0322822790243408
0.28125 0.5625 0.034282620520899
0.3125 0.59375 0.0320032245425604
0.28125 0.59375 -0.00642558660610374
0.3125 0.09375 0.0491157306599177
0.28125 0.09375 0.00228691323628258
0.28125 0.0625 0.0127669594634394
0.4375 0.21875 0.0470219042210575
0.40625 0.21875 0.0718813152861685
0.40625 0.1875 0.0545576326049631
0.28125 0.21875 0.0816952848236879
0.28125 0.1875 0.0774917505294574
0.3125 0.21875 0.0797749751941148
0.8125 0.09375 -0.0193218888933274
0.78125 0.09375 -0.0350324646439055
0.78125 0.0625 -0.00879767061340769
0.9375 0.21875 0.00404229026918385
0.90625 0.21875 0.0423791717543768
0.90625 0.1875 -0.00455251546137424
0.78125 0.21875 -0.0198765459937723
0.78125 0.1875 -0.0277547626712858
0.8125 0.21875 -0.0102535979371551
0.90625 0.71875 0.0307104769442981
0.90625 0.6875 0.073765680846326
0.9375 0.71875 0.049139960808198
0.78125 0.71875 0.0328229138944999
0.78125 0.6875 0.0446934021500816
0.8125 0.71875 0.0414430607558352
0.78125 0.5625 0.103441324396548
0.8125 0.59375 0.0820656236119257
0.78125 0.59375 0.0951218301140963
0.21875 0.3125 0.0629419409725938
0.1875 0.28125 0.0638257235893814
0.21875 0.28125 0.0481139436953409
0.21875 0.4375 0.0195012839684105
0.1875 0.40625 0.00220275762260122
0.21875 0.40625 0.027169784943879
0.0625 0.28125 0.00215627301262145
0.09375 0.28125 0.0211426948842866
0.09375 0.3125 -0.0151273888653473
0.71875 0.8125 0.019581953719335
0.6875 0.78125 0.0149933291902889
0.71875 0.78125 0.00995839987866135
0.71875 0.9375 0.0308521701548723
0.6875 0.90625 0.066521783277898
0.71875 0.90625 0.0243013681407136
0.5625 0.78125 0.0844500251241722
0.59375 0.78125 0.0608709023090473
0.59375 0.8125 0.0766246184999631
0.1875 0.90625 -0.0170190835611061
0.21875 0.90625 -0.0171650517389673
0.21875 0.9375 -0.0317129195927519
0.0625 0.78125 -0.0274092612445796
0.09375 0.78125 -0.0256835222762592
0.09375 0.8125 -0.0374524190193705
0.21875 0.78125 -0.0717248006884699
0.21875 0.8125 -0.0838033240495603
0.1875 0.78125 -0.0999279408515318
0.5625 0.09375 0.0634897004649125
0.53125 0.09375 0.0487762420857748
0.53125 0.0625 0.0440091255517713
0.6875 0.21875 0.00424899633285549
0.65625 0.21875 0.00885296183720865
0.65625 0.1875 0.0293527073205576
0.53125 0.21875 0.0589841425640734
0.53125 0.1875 0.0292301615360843
0.5625 0.21875 0.0342805765705837
0.8125 0.34375 0.0451676962655061
0.78125 0.34375 0.0562664227740867
0.78125 0.3125 0.0307142075135555
0.9375 0.46875 0.00278323177590227
0.90625 0.46875 0.0346284915459839
0.90625 0.4375 0.0300851242305298
0.78125 0.46875 0.112982105855305
0.78125 0.4375 0.106627302303846
0.8125 0.46875 0.072431013029144
0.65625 0.46875 0.143717322106241
0.65625 0.4375 0.157421387014614
0.6875 0.46875 0.144406026718093
0.53125 0.46875 0.148979958232887
0.53125 0.4375 0.119184488175387
0.5625 0.46875 0.168783614983267
0.53125 0.3125 0.0706973642382768
0.5625 0.34375 0.119168673068288
0.53125 0.34375 0.0902469601086623
0.46875 0.5625 0.10206776349982
0.4375 0.53125 0.0979956138722109
0.46875 0.53125 0.150663828479284
0.46875 0.6875 0.0996094946904972
0.4375 0.65625 0.0958741989243247
0.46875 0.65625 0.0927228316764796
0.3125 0.53125 0.0588162390965837
0.34375 0.53125 0.0658317720843054
0.34375 0.5625 0.0783839897164016
0.46875 0.8125 0.0439707695645556
0.4375 0.78125 0.0385120304773706
0.46875 0.78125 0.0470961057493587
0.46875 0.9375 0.00242739560122499
0.4375 0.90625 0.0119949693857527
0.46875 0.90625 -0.00582968167705517
0.3125 0.78125 -0.0313564945469202
0.34375 0.78125 -0.0151008122072969
0.34375 0.8125 -0.0114439567087447
0.1875 0.65625 -0.0667328327498594
0.21875 0.65625 -0.0503466729136897
0.21875 0.6875 -0.0730712274476838
0.0625 0.53125 -0.0131105456152732
0.09375 0.53125 0.0134037934991135
0.09375 0.5625 -0.000328313699628056
0.21875 0.53125 -0.000838605666387275
0.21875 0.5625 -0.0403200501057783
0.1875 0.53125 -0.0244252135617526
0.09375 0.03125 0.00432292072180771
0.09375 0.0625 0.0125082785278362
0.0625 0.03125 -0.00297525931006157
0.21875 0.03125 -0.0133712759223479
0.21875 0.0625 0.0261663105515875
0.1875 0.03125 0.0115734530102653
0.21875 0.1875 0.0614224599415851
0.1875 0.15625 0.070968872294481
0.21875 0.15625 0.054624745298001
0.34375 0.03125 0.022037967123028
0.34375 0.0625 0.036996903231676
0.3125 0.03125 0.0184104341942966
0.46875 0.03125 0.0294537348772379
0.46875 0.0625 0.029257517552603
0.4375 0.03125 0.0167412570296908
0.46875 0.1875 0.0616778554580921
0.4375 0.15625 0.0281664917048379
0.46875 0.15625 0.0485031229256285
0.46875 0.3125 0.10609791080102
0.4375 0.28125 0.107122966380842
0.46875 0.28125 0.0834391255352497
0.46875 0.4375 0.124959607724629
0.4375 0.40625 0.131019130886241
0.46875 0.40625 0.105589671332241
0.3125 0.28125 0.0877943353537169
0.34375 0.28125 0.11202062360417
0.34375 0.3125 0.106747466999319
0.59375 0.03125 0.0251249739932672
0.59375 0.0625 0.0570544436435474
0.5625 0.03125 0.0376322873067791
0.71875 0.03125 -0.000984269275293695
0.71875 0.0625 -0.0463962963890543
0.6875 0.03125 -0.0407174532944133
0.71875 0.1875 -0.0175256497747464
0.6875 0.15625 0.00665422130882065
0.71875 0.15625 -0.027865668104406
0.84375 0.03125 -0.0203808305202289
0.84375 0.0625 -0.00582043790449111
0.8125 0.03125 0.00755707785837173
0.96875 0.03125 -0.00215022443198528
0.96875 0.0625 0.000173117959517164
0.9375 0.03125 0.00182925523246556
0.96875 0.1875 -0.0153835606813239
0.9375 0.15625 -0.0322130018613623
0.96875 0.15625 -0.00938392982719415
0.96875 0.3125 0.00739690797429278
0.9375 0.28125 0.03295984450856
0.96875 0.28125 0.0130705401510702
0.96875 0.4375 0.00554920426000946
0.9375 0.40625 0.0177020815205991
0.96875 0.40625 0.0166781409894891
0.8125 0.28125 0.0135954732725291
0.84375 0.28125 0.00211819883754536
0.84375 0.3125 0.0259027431385793
0.96875 0.5625 0.0174327824028486
0.9375 0.53125 0.0486901244410879
0.96875 0.53125 0.00102262442065766
0.96875 0.6875 0.0310822077333764
0.9375 0.65625 0.0595446124222459
0.96875 0.65625 0.0206563642873548
0.8125 0.53125 0.104670812036493
0.84375 0.53125 0.0860378563409294
0.84375 0.5625 0.0806624390402492
0.96875 0.8125 0.0230061555897872
0.9375 0.78125 0.0223492010288
0.96875 0.78125 -0.00510968086313927
0.96875 0.9375 -0.00379365614202473
0.9375 0.90625 -0.0193043612520493
0.96875 0.90625 0.00593793953845962
0.8125 0.78125 0.00998679252187645
0.84375 0.78125 0.00532376136776633
0.84375 0.8125 -0.032243949420113
0.6875 0.65625 0.0284724606143083
0.71875 0.65625 0.0391786297004185
0.71875 0.6875 0.030872872931955
0.5625 0.53125 0.140524373718885
0.59375 0.53125 0.154580211623838
0.59375 0.5625 0.0857237325974258
0.71875 0.53125 0.11525066782883
0.71875 0.5625 0.104972139082524
0.6875 0.53125 0.118626597199647
0.0625 0.09375 0.0297135346059957
0.03125 0.09375 0.0256489486266003
0.03125 0.0625 0.00653217001612439
0.1875 0.21875 0.0635611728797616
0.15625 0.21875 0.0489627828388376
0.15625 0.1875 0.0514534068034953
0.03125 0.21875 -0.00816321705113309
0.03125 0.1875 -0.00420673498575488
0.0625 0.21875 0.0131551814343337
0.3125 0.34375 0.0928357489390561
0.28125 0.34375 0.0972197668503964
0.28125 0.3125 0.107167513399215
0.4375 0.46875 0.135669132275104
0.40625 0.46875 0.123142354544483
0.40625 0.4375 0.113732238220225
0.28125 0.46875 0.064829315456685
0.28125 0.4375 0.0935516685906554
0.3125 0.46875 0.0751508811875659
0.15625 0.46875 0.015362962023008
0.15625 0.4375 -0.00498606580544235
0.1875 0.46875 -0.0111933141413223
0.03125 0.46875 -0.0167979372929737
0.03125 0.4375 0.00237776830720164
0.0625 0.46875 -0.0108214459542604
0.03125 0.3125 -0.0152303631009323
0.0625 0.34375 -0.011804311931065
0.03125 0.34375 -0.0215275453887565
0.5625 0.59375 0.0932553843879125
0.53125 0.59375 0.103112311072177
0.53125 0.5625 0.129298245455951
0.6875 0.71875 -0.00141501571603344
0.65625 0.71875 0.0190487651758787
0.65625 0.6875 0.0343876617204171
0.53125 0.71875 0.0926527490805348
0.53125 0.6875 0.0766888100984562
0.5625 0.71875 0.0497784878672983
0.8125 0.84375 -0.0105909998943711
0.78125 0.84375 -0.00432081644671309
0.78125 0.8125 -0.00516110257632176
0.9375 0.96875 -0.0195104408572115
0.90625 0.96875 0.00572276570418254
0.90625 0.9375 -0.0371217048081386
0.78125 0.96875 0.00510775466884911
0.78125 0.9375 0.0218687232695732
0.8125 0.96875 0.0271645761217197
0.65625 0.96875 0.0257428266534241
0.65625 0.9375 0.0441016805718115
0.6875 0.96875 0.0257916018437132
0.53125 0.96875 -0.00473974834332246
0.53125 0.9375 0.00290033858693793
0.5625 0.96875 0.0164483531061796
0.53125 0.8125 0.0765644768623392
0.5625 0.84375 0.0644533351250496
0.53125 0.84375 0.0436415689131723
0.40625 0.96875 -0.00083757938003549
0.40625 0.9375 0.0190021808932548
0.4375 0.96875 0.020726197441712
0.28125 0.96875 -0.0147400787482415
0.28125 0.9375 -0.0396118785839128
0.3125 0.96875 -0.011122298256767
0.28125 0.8125 -0.0505882235500841
0.3125 0.84375 -0.0381962714577145
0.28125 0.84375 -0.0659268912131774
0.15625 0.96875 -0.00116004233356911
0.15625 0.9375 0.000444559230006841
0.1875 0.96875 -0.0152287093176717
0.03125 0.96875 -0.00466002233951282
0.03125 0.9375 -0.0247739031218904
0.0625 0.96875 -0.0283063541813269
0.03125 0.8125 -0.00887788873425064
0.0625 0.84375 -0.000769684536482307
0.03125 0.84375 0.0119053744304998
0.03125 0.6875 -0.0211770384853087
0.0625 0.71875 -0.028557361226387
0.03125 0.71875 -0.0267825753702014
0.03125 0.5625 9.58167041097569E-5
0.0625 0.59375 -0.0208951929041312
0.03125 0.59375 -0.00123245150470657
0.1875 0.71875 -0.0924445514114348
0.15625 0.71875 -0.0669238750827434
0.15625 0.6875 -0.0682860224436054
0.71875 0.375 0.0942692377087742
0.71875 0.34375 0.0823563781496636
0.65625 0.375 0.127221160972469
0.625 0.34375 0.130865765982518
0.625 0.28125 0.0514118574857793
0.65625 0.28125 0.0305826418423253
0.34375 0.71875 0.0106322091318974
0.375 0.71875 0.028695075171639
0.28125 0.65625 -0.0456383718869402
0.28125 0.625 -0.0318666995110803
0.34375 0.625 0.0158393348386079
0.375 0.65625 0.0479892979136702
0.375 0.15625 0.0795409625280352
0.34375 0.125 0.0569831379133157
0.375 0.21875 0.0753985737430698
0.34375 0.21875 0.0956527283734531
0.28125 0.15625 0.0556695470074457
0.28125 0.125 0.0305121103357892
0.875 0.15625 -0.0124860019435314
0.84375 0.125 -0.0348056972039071
0.875 0.21875 0.0330866470956206
0.84375 0.21875 0.013074202491061
0.78125 0.15625 -0.0387796346091663
0.78125 0.125 -0.0410913663427383
0.84375 0.71875 0.0389736255271839
0.875 0.71875 0.0610540709728417
0.78125 0.65625 0.0574862768581279
0.78125 0.625 0.0629644470541713
0.84375 0.625 0.093634878744455
0.875 0.65625 0.0789805054509165
0.21875 0.375 0.0495746516231146
0.21875 0.34375 0.0824173046396534
0.15625 0.375 -0.0294850408282838
0.125 0.34375 -0.0385879802151647
0.125 0.28125 -0.00991137490735867
0.15625 0.28125 0.0163675695430795
0.71875 0.875 0.0678892474531136
0.71875 0.84375 0.0447923388567418
0.65625 0.875 0.0948341690396669
0.625 0.84375 0.069765597414884
0.625 0.78125 0.0397955939356576
0.65625 0.78125 0.04277992011071
0.125 0.84375 0.00103339115024042
0.15625 0.875 0.00731073161453438
0.125 0.78125 -0.0572522569650002
0.15625 0.78125 -0.0754329952189112
0.21875 0.84375 -0.0741846610558353
0.21875 0.875 -0.0433803025369682
0.625 0.15625 0.0431620493988
0.59375 0.125 0.0433804706767623
0.625 0.21875 0.0268740098142983
0.59375 0.21875 0.00152253872675577
0.53125 0.15625 0.0286578605826408
0.53125 0.125 0.0514787901662268
0.875 0.40625 0.0461644998224748
0.84375 0.375 0.0559135492374488
0.875 0.46875 0.0697825246325008
0.84375 0.46875 0.0882444481845091
0.78125 0.40625 0.0754243963763356
0.78125 0.375 0.0648577798488805
0.59375 0.46875 0.164412279065775
0.625 0.46875 0.165131092775747
0.53125 0.40625 0.123402954255757
0.53125 0.375 0.115429158392263
0.59375 0.375 0.15118725192378
0.625 0.40625 0.149190366823401
0.46875 0.625 0.103589545277358
0.46875 0.59375 0.0958924003511967
0.40625 0.625 0.0769658951513279
0.375 0.59375 0.0714339762244649
0.375 0.53125 0.0781522612375585
0.40625 0.53125 0.0896617236700002
0.46875 0.875 0.0301064386845065
0.46875 0.84375 0.0444830535955973
0.40625 0.875 0.013593538404434
0.375 0.84375 -0.000563691742227475
0.375 0.78125 0.0117551191892511
0.40625 0.78125 0.0350371710892381
0.125 0.59375 -0.00143327359532168
0.15625 0.625 -0.0435218697937632
0.125 0.53125 -0.00128253110103444
0.15625 0.53125 -0.0171312478059697
0.21875 0.59375 -0.0633150802792763
0.21875 0.625 -0.0436581967295182
0.15625 0.03125 0.00819248226652737
0.125 0.03125 0.00831348465060571
0.21875 0.09375 0.0506170823052805
0.21875 0.125 0.0520533340286106
0.15625 0.125 0.0719516174322027
0.125 0.09375 0.0450742248260529
0.40625 0.03125 0.0207534840176911
0.375 0.03125 0.00725859474941646
0.46875 0.09375 0.0312055270371756
0.46875 0.125 0.0305440331648644
0.40625 0.125 0.0576663743367202
0.375 0.09375 0.0609766386894004
0.46875 0.375 0.0964005547731852
0.46875 0.34375 0.0937763344608063
0.40625 0.375 0.0891919380082497
0.375 0.34375 0.104297724582537
0.375 0.28125 0.111814055497023
0.40625 0.28125 0.106051823909118
0.65625 0.03125 -0.0225881875604831
0.625 0.03125 0.0252607298512522
0.71875 0.09375 -0.0582463505836153
0.71875 0.125 -0.0342880911549033
0.65625 0.125 0.0381970642092775
0.625 0.09375 0.0389159301418479
0.90625 0.03125 -0.00711841484720549
0.875 0.03125 -0.0114784589161213
